URL,Domain,Category,Sellername,Location,Contact,Productselling
https://dir.indiamart.com/ahmedabad/rubber-tubes.html?biz=10,indiamart.com,"Rubber Tubes, Cords & Profiles",E- Mold Techniques|https://www.emold.in/,"Paldi,Ahmedabad,Gujarat||FF- 113, Medicine Market, Paldi, Ahmedabad - 380006, Dist. Ahmedabad, Gujarat",+91-8048967016,"White Silicon Tube, Packaging Type: Roll"
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Aakash Tools Co.|https://www.indiamart.com/aakashtoolsco/,",Ahmedabad,Gujarat||111, Global Business Park, NR, Odhav Fly Over Bridge, SP Ring Road,, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-8046053377,"PCB MICRO DRILL 0.10MM TO 3.20MM, Overall Length: 38"
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Gokul Poly Valves Private Limited|https://www.gokulplast.com/,"AT Post Bakrol Bujrang,Ahmedabad,Gujarat||18, Shreeji Industrial Park, Bakrol Road Ahmedabad-Indore Highway, Tal. Daskroi, AT Post Bakrol Bujrang, Ahmedabad - 382430, Dist. Ahmedabad, Gujarat",+91-8046066853,MS STEEL GOKUL Drip Drill Bit
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Yug Enterprise|https://www.indiamart.com/yug-entp-ahmedabad/,"Kathwada GIDC, Odhav,Ahmedabad,Gujarat||Shed No. 98 & 136 Vishala Industrial Estate East, S. P. Ring Road, Kathwada GIDC, Odhav, Ahmedabad - 382430, Dist. Ahmedabad, Gujarat",+91-8048977613,YUG SILVER Drip Pipe Drill Bit
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Kajal Engineering Co.|https://www.indiamart.com/kajal-engineering-co/,"Manjalpur,Vadodara,Gujarat",+91-9699884581,"Standard Drill Bit Tool, For Industrial, Size: 0.2 To 100 MM"
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Sangani Tools Industries|https://www.indiamart.com/sanganitoolsindustries/,",Ahmedabad,Gujarat||1,GOPI NATH ESTAE VIBHAG, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-8046060878,"Ss Ovolo Router Bit, For Wood Work"
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,S. K. Enterprise|https://www.indiamart.com/skenterprise-vatva/,"Vatva,Ahmedabad,Gujarat||Plot No. 502, Phase 2, G. I. D. C., Vatva, Vatva, Ahmedabad - 382445, Dist. Ahmedabad, Gujarat",+91-8048961348,Hole Edge Chemfering Tool Glass Bits
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Shreeji Instruments|https://www.shreejiinstruments.com/,"Ghodasar,Ahmedabad,Gujarat||Shop No. 8/9 G, Karnavati Shopping Center, Near Bhurhani Society Behind Smruti Mandir, Ghodasar, Ahmedabad - 380050, Dist. Ahmedabad, Gujarat",+91-8048601850,Core Bit for Concrete
https://dir.indiamart.com/ahmedabad/drill-bits.html?biz=10,indiamart.com,Drill Bits,Maruti Engineering|https://www.indiamart.com/maruti-engineeringgujarat/,",Ahmedabad,Gujarat||15, Shubha Apartment, Shriji Dham Society, Parshwnath Town Ship Road, Nava Naroda, Ahmedabad - 382426, Dist. Ahmedabad, Gujarat",+91-8980615311,Router Bits
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Shriram Hydraulic|https://www.indiamart.com/shri-ram-hydraulic/,"Byculla,Mumbai,Maharashtra",+91-8046051006,Indian Rock Bullet Teeth 25 Mm
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Unique Engineering|https://www.indiamart.com/unique-engineeringahmedabad/,",Ahmedabad,Gujarat||Shop No 3, Simandhar Tenement, Makarba Railway Crossing, SG Highway, Ahmedabad - 380051, Dist. Ahmedabad, Gujarat",+91-9904947481,Core Cutter Dolly
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Maruti Sagar Engineering|https://www.marutisagarengineering.co.in/,"Sarkhej,Ahmedabad,Gujarat||49, Amul Estate, Near Railway Crossing Sarkhej - Sanand Road, Sarkhej, Ahmedabad - 382210, Dist. Ahmedabad, Gujarat",+91-8046041886,Dolly Core Cutter Hammer
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Yesha Lab Equipments|https://www.yeshalab.in/,"Makarba,Ahmedabad,Gujarat||No. 6, Yash Complex, Sanand Circle, S. G. Highway, Sarkhej, Makarba, Ahmedabad - 382210, Dist. Ahmedabad, Gujarat",+91-8048615821,"Dolly Core Cutter Hammer, For Soil Compaction Test, Automation Grade: Manual"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,RADHEKRISHNA ENTERPRISE|https://www.radhekrishnaenterprise.com/,"Rakhial,Ahmedabad,Gujarat||1/5, Jalaram Estate, Near Keval Kanta,, Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-8046053661,"Diamond Core Bit, For Construction"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Gorsan Impex Pvt Ltd|https://www.cuttingtoolsmanufacturer.com/,"Odhav,Ahmedabad,Gujarat||98, Shreeram Ind Estate, Anup Engg Compound, Odhav, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-9978660958,CHISEL BITS
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Supreme Trading Company|https://www.indiamart.com/supremetradingcompany-ahmedabad/,"Amdupura (Saraspur),Ahmedabad,Gujarat||Naroda Road, Amdupura (Saraspur), Ahmedabad - 380018, Dist. Ahmedabad, Gujarat",+91-7572883656,"Core Cutter Dolly Hammer, For Civil Lab"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Chamunda Steel Furniture|https://www.indiamart.com/chamundasteelfurnitureahmedabad/,"Rakhial,Ahmedabad,Gujarat||10, Laxmi Estate Gujarat Bottling Road, Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-8048955758,"Stainless Steel Diamond Core Bits, For Making Holes, Size: 37mm"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Shiv Shakti Engineering|https://www.indiamart.com/shivshaktiengineering-gujarat/,"Vahelal Ahmedabad,Ahmedabad,Gujarat||Plot no.4 Supreme industrial park-2 Zak-Vahelal Road,, Vahelal Ahmedabad, Ahmedabad - 382330, Dist. Ahmedabad, Gujarat",+91-9376102293,Shiv Shakti Pedal Chopper Machine
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Rajeshwar Tubes Industries|https://www.indiamart.com/rajeshwartubesindustries/,"Rakhial,Ahmedabad,Gujarat||149 Adarsh industrial estate chakudiya mahadev road Rakhiyal Ahmedabad, Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-8046030658,Diamond Cor Bit
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Rudra Instruments|https://www.indiamart.com/rudrainstrumentsahmedabad/,"FRUT MARKET,Ahmedabad,Gujarat||SHOP NO.2 PANCHARATN ESTATE ASHIRWAD ESTATE, FRUT MARKET, Ahmedabad - 380025, Dist. Ahmedabad, Gujarat",+91-9725021222,"Dolly Core Cutter, For Industrial"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,SW Industries|https://www.indiamart.com/swindustriesnavimumbai/,"Ulwe,Navi Mumbai,Maharashtra",+91-8104067148,"Core Cutter SWCC001, For Civil Lab"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,V. M. Tools Co.|https://www.indiamart.com/vmtoolsco/,"Kalbadevi,Mumbai,Maharashtra",+91-8048969629,Core Drills
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Global Source|https://www.globalsource.in/,"Vasai East,Mumbai,Maharashtra",+91-8048951041,0.23 Inch Hammer Bit
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Patel Hydraulics|https://www.patelhydraulics.co.in/,"Kothariya,Rajkot,Gujarat",+91-8048618247,"MS 10inch DTH Hammer Bits, For Drilling"
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Future Mining Tools Private Limited|https://www.indiamart.com/futureminingtools/,",Ahmednagar,Maharashtra",+91-8048970634,Rock Breaker Chisels
https://dir.indiamart.com/ahmedabad/rock-drill-bits.html?biz=10,indiamart.com,Rock Drill Bits,Aaditya Tools Centre|https://www.indiamart.com/aadityatoolscenter/,"Kalbadevi,Mumbai,Maharashtra",+91-8048968800,"Core Cutters, Capacity: Standard"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,T Hiralal And Sons|https://www.thiralalandsons.in/,"Rakhial,Ahmedabad,Gujarat||28, Chakudia Mahadev Road, Gravity Estate, Rakhial, Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-8048951373,"Sharp Drill Chuck, Model Name/Number: 12mm"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,Kalp tools and industrial solutions LLP|https://www.indiamart.com/kalp-tools-industrialsolutions/,",Ahmedabad,Gujarat||304/A, SHAHIBAUG,SAHAJANAND shopping centre,SHAHIBAUG Opposite Rajasthan High School, Ahmedabad - 380004, Dist. Ahmedabad, Gujarat",+91-9978689374,"Nc Drill Chuck, For Industrial, Size: Bt 30/40/50"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,Shreenathji Engineers|https://www.indiamart.com/shreenathjiengineers-gujarat/,",Ahmedabad,Gujarat||F/131, Karishma Avenu, Nr.Sneh Plaza Char Rasta, IOC Road, Chandkheda, Ahmedabad - 382424, Dist. Ahmedabad, Gujarat",+91-9870011658,"Stainless Steel Core Drilling Chucks, Size: 38 mm X120mm"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,Shree Kesar Enterprise|https://www.indiamart.com/shreekesarenterprise/,"Rakhial,Ahmedabad,Gujarat||C/17, Sumel 7 Business Park, NH 8, Soni Ni Chali, Rakhial,, Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-8048976175,"Heavy Duty Drill Chuck, For Industrial"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,Madhav Enterprise|https://www.indiamart.com/madhaventerprise-gujrat/,",Rajkot,Gujarat",+91-8046044936,"Metal Drill Chuck, For Drilling Machine"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,Rpee Rollertech Pvt Ltd|https://www.indiamart.com/rpeerollertech/,"Nikol,Ahmedabad,Gujarat||B-413, 4th Floor, Galaxy Business Park, S P Ring Road, Nikol, Ahmedabad - 382350, Dist. Ahmedabad, Gujarat",+91-9712820022,"Tilting / Sliding Type Safety Chuck, 500 Kg To 2000 Kg"
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,ADVANCE RUBTECH (I) PRIVATE LIMITED|https://www.advancerubber.net/,"CTM,Ahmedabad,Gujarat||No. 41, Chirag Industrial Estate, Near Revabhai Estate C. T. M. Highway, CTM, Ahmedabad - 380026, Dist. Ahmedabad, Gujarat",+91-8048981378,Safety Chucks
https://dir.indiamart.com/ahmedabad/drill-chucks.html?biz=10,indiamart.com,Drill Chucks,Chimanlal Shankerlal Shah|https://www.chimanlalshankerlalshah.com/,"Khadia,Ahmedabad,Gujarat||No. 1184, Pankore Naka, Khadia, Ahmedabad - 380001, Dist. Ahmedabad, Gujarat",+91-8046062688,"Nipple Chuck Kit, For Inner Coated Pipe"
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Devraj Engineering Company|https://www.indiamart.com/devraj-engineering/,"Amraiwadi,Ahmedabad,Gujarat||Plot No. 144/2, Behind Wonder Point N. H. 8, C. T. M. Road, Amraiwadi, Amraiwadi, Ahmedabad - 380026, Dist. Ahmedabad, Gujarat",+91-8048602236,Lathe Dog Chucks
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,FusionTech International|https://www.fusiontechin.com/,"Vatva,Ahmedabad,Gujarat||1 Nilkanth Industrial Park, Ambica Tube Compound Nr. Vatva OverBridge, Vatva, Ahmedabad - 382445, Dist. Ahmedabad, Gujarat",+91-8128986711,"Mechanical Chuck, Material Grade: Spring Steel"
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Harisiddhkrupa Industries|https://www.indiamart.com/harsiddhkrupa-industries/,",Ahmedabad,Gujarat||105/10,, Suprabhat Industrial Estate,bardolpura,, O/s Dariapur Darwaja,dariapur,, Ahmedabad, Ahmedabad - 380016, Dist. Ahmedabad, Gujarat",+91-8048610218,"Wapring Machinery Male Female Chuck 50-T, For Textile Industries"
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Panchvati Engineering Works|https://www.panchaldrillmachine.com/,"Dudheshwar Road,Ahmedabad,Gujarat||No. 3, Purushottam Udyog Nagar, Dudheshwar Road, Ahmedabad - 380004, Dist. Ahmedabad, Gujarat",+91-8048982714,"Mild Steel Drill Chuck With Key, Size: 13mm"
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Arvind Rub Web Controls Limited|https://www.arvindrubber.in/,"Sarkhej Bavla Road,Ahmedabad,Gujarat||Block No. 198, Chacharawadi Vasana Village Near Sarkhej-Bavla Rd, Sarkhej Bavla Road, Ahmedabad - 382213, Dist. Ahmedabad, Gujarat",+91-8046046952,Air Chucks
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Graphic Electricals|https://www.indiamart.com/graphicelectrical/,"Rakhial,Ahmedabad,Gujarat||33/2, Umiya Estate, Opposite Shramjivi Vasahat, Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-9913442878,Electromagnetic Chuck
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Shree Shakti Industries|https://www.shreeshaktimagnet.com/,"Odhav,Ahmedabad,Gujarat||13, Hariom Estate, Near Umiya Estate Behind Bhikshuk Gruh, Odhav, Odhav, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-8046041428,Permanent Magnetic Chucks
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Falcon Magnetics|https://www.indiamart.com/falconmagnetics/,"Thakkarbapanagar,Ahmedabad,Gujarat||C- 7, Vishawaketu Apartment, Behind Vikaram Park, Thakkarbapanagar, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-8046045024,Permanent Magnetic Chuck
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Vidheksh Sliding Head Solutions|https://www.indiamart.com/vidhekshsliding-headsolutions/,",Ahmedabad,Gujarat||H-201, Sakal Co-Operative Housing Society, Shri Nandnagar, Ahmedabad - 380051, Dist. Ahmedabad, Gujarat",+91-9979686648,CNC Lathe Machine Chuck
https://dir.indiamart.com/ahmedabad/lathe-chucks.html?biz=10,indiamart.com,Lathe Chucks,Steel Fab Tech|https://www.indiamart.com/steelfabtech/,",Ahmedabad,Gujarat||Shed No-13, Rameshwar Estate, Nr Post Office, Swastik Char Rasta, Amraiwadi, Ahmedabad - 380026, Dist. Ahmedabad, Gujarat",+91-9898281934,300 G Lathe Chuck Key Wrench
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Sangani Tools Industries|https://www.indiamart.com/sanganitoolsindustries/,",Ahmedabad,Gujarat||1,GOPI NATH ESTAE VIBHAG, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-8046060878,Carbide CNC Router Bit
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Micron Technologies|https://www.indiamart.com/micron-technologies-ahmedabad/,",Ahmedabad,Gujarat||Ground Floor ,Khodiyar Furniture Building, NR. Ganesh Ply WoodSoni Ni Chali Cross Road NH 8 Rakhial, Ahmedabad - 380023, Dist. Ahmedabad, Gujarat",+91-8046053006,HIgh cobalt step drill M35 grade 4 to 32 mm
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Gorsan Impex Pvt Ltd|https://www.cuttingtoolsmanufacturer.com/,"Odhav,Ahmedabad,Gujarat||98, Shreeram Ind Estate, Anup Engg Compound, Odhav, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-9978660958,Carbide Drill Bits
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Adinath Equipments Private Limited|https://www.adinathtraders.com/,"GIDC Vatwa,Ahmedabad,Gujarat||FF, 11-12-13, Dinubhai Estate, Near Annapoorna Restaurant Trikampura Patia, Vatva, GIDC Vatwa, Ahmedabad - 382445, Dist. Ahmedabad, Gujarat",+91-8048602026,"Solid Carbide Straight Shank STEP DRILL 3KEEGO, Size: >10 mm"
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Vidheksh Sliding Head Solutions|https://www.indiamart.com/vidhekshsliding-headsolutions/,",Ahmedabad,Gujarat||H-201, Sakal Co-Operative Housing Society, Shri Nandnagar, Ahmedabad - 380051, Dist. Ahmedabad, Gujarat",+91-9979686648,Straight Shank SOLID CARBIDE DRILLS FOR CNC MACHINE
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Manav Machine Tools|https://www.indiamart.com/manavmachinetools/,",Ahmedabad,Gujarat||I- 102, 1st Floor, Karnawati Rivera, New Maninagar, Ramol, Ahmedabad - 382449, Dist. Ahmedabad, Gujarat",+91-9998645020,"Mild Steel Carbide Tipped Drill Bit, For Drilling"
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Onyx Toolings Limited Liability Partnership|https://www.indiamart.com/onyxtoolings-liability/,",Rajkot,Gujarat",+91-7801866600,"HSS Solid Carbide Drill, For Machining"
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Ensons Gages & Tools Pvt Ltd|https://www.indiamart.com/ensons/,"Lower Parel,Mumbai,Maharashtra",+91-9819055393,Carbide Drills End Mill
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Asha Traders|https://www.ashatraders.co.in/,"Kalbadevi,Mumbai,Maharashtra",+91-8048974932,High Speed Steel Solid Carbide Drills
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Bhanushali Tools|https://www.bhanushalitools.com/,"Thane West,Thane,Maharashtra",+91-8046040292,Carbide Tipped Masonry Drill Bit
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Madhav Enterprise|https://www.indiamart.com/madhaventerprise-gujrat/,",Rajkot,Gujarat",+91-8046044936,CARDIDE U DRILL BITS
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Rudani Enterprises Private Limited|https://www.indiamart.com/rudani-group/,"Near Metro Mall,Nashik,Maharashtra",+91-8048984773,Step Drill - Use For Precision Drilling Of Sheet Metal And Plastic Up To 30 Mm
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,Alptech International Private Limited|https://www.indiamart.com/alptechinternational/,"Thane West,Thane,Maharashtra",+91-8046050814,Drill Bits Carbide
https://dir.indiamart.com/ahmedabad/carbide-drills.html?biz=10,indiamart.com,Carbide Drills,All India Tools|https://www.allindiatools.in/,",Mumbai,Maharashtra",+91-9372180735,CARBIDE TIP DRILL
https://dir.indiamart.com/ahmedabad/exhaust-fans.html?biz=10,indiamart.com,Exhaust Fans,Janvik Engineers And Tubes Private Limited|https://www.janvikengineers.com/,"Chhatral,Ahmedabad,Gujarat||Plot 3016, Phase 3, GIDC, Chhatral, Gandhinagar, Chhatral, Ahmedabad - 380009, Dist. Ahmedabad, Gujarat",+91-8048607841,"JANVIK Heavy Duty Exhaust, For Industrial, Tube Axial"
https://dir.indiamart.com/ahmedabad/exhaust-fans.html?biz=10,indiamart.com,Exhaust Fans,Air Blow Systems|https://www.airblowsystems.com/,"Vatva GIDC,Ahmedabad,Gujarat||Plot No. 222-225, Pushpam Estate, Nica Tube Compound Phase 1, G. I. D. C., Vatva GIDC, Ahmedabad - 382445, Dist. Ahmedabad, Gujarat",+91-9825441011,"AIR BLOW 15 inch Exhaust Fan, For Industrial, Axial"
https://dir.indiamart.com/ahmedabad/exhaust-fans.html?biz=10,indiamart.com,Exhaust Fans,B.M.Enterprise|https://www.indiamart.com/bmenterpriseahmedabad/,",Ahmedabad,Gujarat||12, Shree Ram Estate, B/H CMC, Anup Engineering Compound, Odhav, Ahmedabad - 382415, Dist. Ahmedabad, Gujarat",+91-8046078115,For Road Construction Exhaust fan
